Kolkata Adda,Standalone Building,3949,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",3257245,"Confident Leader, Opportunity Hunter, Visionary Innovator",HORECA,kolkataadda209@business.com
Spice House,Restaurant Space,3033,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",782119,Adaptive Problem Solver,HORECA,spicehouse9755@business.com
Velvet Dhaba,Mall Kiosk,1662,"MG Road, Kochi, Kerala 682016",3947605,"Resilient Builder, Adaptive Problem Solver",HORECA,velvetdhaba2984@business.com
Biryani Bistro,Retail Space,2905,"Sector 17 Plaza, Chandigarh 160017",623817,"Opportunity Hunter, Persuasive Networker",HORECA,biryanibistro1503@business.com
Kolkata Kitchen,Restaurant Space,3846,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",15424469,"Opportunity Hunter, Resilient Builder",HORECA,kolkatakitchen3557@business.com
Biryani House,Retail Space,1031,"MI Road, Jaipur, Rajasthan 302001",0,"Execution Specialist, Adaptive Problem Solver, Visionary Innovator",HORECA,biryanihouse6829@business.com
Chai House,Commercial Shop,358,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",0,"Execution Specialist, Adaptive Problem Solver, Resilient Builder",HORECA,chaihouse1736@business.com
Bombay House,Standalone Building,1698,"MI Road, Jaipur, Rajasthan 302001",7651720,Opportunity Hunter,HORECA,bombayhouse9374@business.com
Hyderabadi Street,Retail Space,3596,"Janpath Road, Bhubaneswar, Odisha 751001",5293343,Opportunity Hunter,HORECA,hyderabadistreet9250@business.com
Imperial Kitchen,Retail Space,3019,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",19564852,Resilient Builder,HORECA,imperialkitchen6134@business.com
Hyderabadi Cafe,Retail Space,1056,"Sector 17 Plaza, Chandigarh 160017",0,Execution Specialist,HORECA,hyderabadicafe7041@business.com
Imperial Bistro,Retail Space,2099,"Sector 17 Plaza, Chandigarh 160017",15485473,"Confident Leader, Persuasive Networker",HORECA,imperialbistro4553@business.com
Biryani Cafe,Restaurant Space,2441,"Janpath Road, Bhubaneswar, Odisha 751001",4400480,Resilient Builder,HORECA,biryanicafe9400@business.com
Delhi Kitchen,Retail Space,1394,"Brigade Road, Bengaluru, Karnataka 560001",0,Execution Specialist,HORECA,delhikitchen4789@business.com
Spice House,Restaurant Space,1331,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",2509496,"Resilient Builder, Confident Leader",HORECA,spicehouse3302@business.com
Spice Kitchen,Standalone Building,3146,"Sector 17 Plaza, Chandigarh 160017",3145659,Resilient Builder,HORECA,spicekitchen3881@business.com
Biryani Corner,Retail Space,929,"MG Road, Kochi, Kerala 682016",0,"Resilient Builder, Confident Leader, Adaptive Problem Solver",HORECA,biryanicorner4036@business.com
Urban Dhaba,Food Court Stall,314,"Brigade Road, Bengaluru, Karnataka 560001",2773392,Opportunity Hunter,HORECA,urbandhaba1384@business.com
Desi House,Food Court Stall,2559,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",0,"Strategic Planner, Confident Leader",HORECA,desihouse7094@business.com
Biryani Kitchen,Standalone Building,3655,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",0,"Opportunity Hunter, Adaptive Problem Solver, Strategic Planner",HORECA,biryanikitchen8500@business.com
Golden Dhaba,Standalone Building,301,"FC Road, Shivajinagar, Pune, Maharashtra 411005",9083964,"Strategic Planner, Persuasive Networker, Visionary Innovator",HORECA,goldendhaba5031@business.com
Bombay Bistro,Food Court Stall,1697,"MG Road, Kochi, Kerala 682016",6619425,"Adaptive Problem Solver, Confident Leader",HORECA,bombaybistro5142@business.com
Royal Dhaba,Standalone Building,944,"MI Road, Jaipur, Rajasthan 302001",2308677,"Execution Specialist, Strategic Planner, Visionary Innovator",HORECA,royaldhaba6296@business.com
Punjab Corner,Food Court Stall,1428,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",900552,"Visionary Innovator, Execution Specialist",HORECA,punjabcorner9026@business.com
Biryani Corner,Retail Space,4000,"Brigade Road, Bengaluru, Karnataka 560001",2857542,"Adaptive Problem Solver, Resilient Builder",HORECA,biryanicorner8717@business.com
Biryani Corner,Retail Space,3397,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",0,"Execution Specialist, Opportunity Hunter, Adaptive Problem Solver",HORECA,biryanicorner5218@business.com
Royal Corner,Mall Kiosk,3366,"Park Street, Kolkata, West Bengal 700016",629579,Visionary Innovator,HORECA,royalcorner3853@business.com
Madras Adda,Retail Space,2708,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",0,Confident Leader,HORECA,madrasadda3045@business.com
Tandoor House,Restaurant Space,2919,"FC Road, Shivajinagar, Pune, Maharashtra 411005",13695418,"Persuasive Networker, Confident Leader, Resilient Builder",HORECA,tandoorhouse3057@business.com
Velvet Kitchen,Mall Kiosk,621,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",7205969,"Strategic Planner, Resilient Builder, Adaptive Problem Solver",HORECA,velvetkitchen8629@business.com
Bombay Bistro,Commercial Shop,645,"Park Street, Kolkata, West Bengal 700016",0,"Opportunity Hunter, Execution Specialist, Resilient Builder",HORECA,bombaybistro984@business.com
Masala Dhaba,Retail Space,744,"SG Highway, Ahmedabad, Gujarat 380015",11364322,Execution Specialist,HORECA,masaladhaba7513@business.com
Tandoor Adda,Retail Space,3664,"Park Street, Kolkata, West Bengal 700016",0,"Execution Specialist, Confident Leader, Strategic Planner",HORECA,tandooradda1234@business.com
Bombay Corner,Standalone Building,2328,"SG Highway, Ahmedabad, Gujarat 380015",0,"Execution Specialist, Adaptive Problem Solver",HORECA,bombaycorner701@business.com
Masala House,Restaurant Space,2604,"FC Road, Shivajinagar, Pune, Maharashtra 411005",15263352,Resilient Builder,HORECA,masalahouse7270@business.com
Spice Cafe,Restaurant Space,3866,"Ring Road, Surat, Gujarat 395002",1432965,Visionary Innovator,HORECA,spicecafe3499@business.com
Biryani Adda,Commercial Shop,2409,"FC Road, Shivajinagar, Pune, Maharashtra 411005",10402406,"Confident Leader, Execution Specialist, Strategic Planner",HORECA,biryaniadda2152@business.com
Masala Cafe,Standalone Building,1573,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",14083236,"Visionary Innovator, Resilient Builder",HORECA,masalacafe6151@business.com
Heritage Street,Retail Space,3376,"MI Road, Jaipur, Rajasthan 302001",8549598,"Strategic Planner, Confident Leader, Opportunity Hunter",HORECA,heritagestreet6781@business.com
Bombay Bistro,Food Court Stall,3726,"Park Street, Kolkata, West Bengal 700016",0,"Visionary Innovator, Adaptive Problem Solver, Resilient Builder",HORECA,bombaybistro5692@business.com
Masala Corner,Commercial Shop,2431,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",3352277,Confident Leader,HORECA,masalacorner2448@business.com
Biryani Dhaba,Commercial Shop,472,"MG Road, Kochi, Kerala 682016",0,"Resilient Builder, Persuasive Networker, Visionary Innovator",HORECA,biryanidhaba5318@business.com
Imperial Corner,Commercial Shop,1325,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",0,Confident Leader,HORECA,imperialcorner6871@business.com
Biryani Dhaba,Mall Kiosk,1765,"Connaught Place, New Delhi, Delhi 110001",4438749,Persuasive Networker,HORECA,biryanidhaba5996@business.com
Hyderabadi House,Restaurant Space,3346,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",0,"Visionary Innovator, Resilient Builder, Opportunity Hunter",HORECA,hyderabadihouse3510@business.com
Golden Corner,Mall Kiosk,2235,"SG Highway, Ahmedabad, Gujarat 380015",0,"Confident Leader, Opportunity Hunter, Resilient Builder",HORECA,goldencorner7380@business.com
Elite House,Restaurant Space,2789,"Brigade Road, Bengaluru, Karnataka 560001",1503685,Opportunity Hunter,HORECA,elitehouse335@business.com
Masala Cafe,Mall Kiosk,1600,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",0,"Resilient Builder, Confident Leader",HORECA,masalacafe6140@business.com
Madras Dhaba,Food Court Stall,1522,"FC Road, Shivajinagar, Pune, Maharashtra 411005",0,"Adaptive Problem Solver, Strategic Planner",HORECA,madrasdhaba8230@business.com
Masala Dhaba,Retail Space,3393,"Sector 17 Plaza, Chandigarh 160017",0,"Persuasive Networker, Visionary Innovator",HORECA,masaladhaba3506@business.com
Royal House,Retail Space,3821,"MI Road, Jaipur, Rajasthan 302001",3610869,Opportunity Hunter,HORECA,royalhouse9475@business.com
Desi Bistro,Standalone Building,1801,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",0,"Strategic Planner, Opportunity Hunter, Resilient Builder",HORECA,desibistro3456@business.com
Tandoor Kitchen,Food Court Stall,3139,"MI Road, Jaipur, Rajasthan 302001",0,Execution Specialist,HORECA,tandoorkitchen8122@business.com
Bombay Cafe,Food Court Stall,3743,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",0,"Resilient Builder, Opportunity Hunter",HORECA,bombaycafe5694@business.com
Imperial Cafe,Retail Space,765,"Sector 17 Plaza, Chandigarh 160017",2812395,"Adaptive Problem Solver, Resilient Builder",HORECA,imperialcafe40@business.com
Bombay Corner,Standalone Building,2168,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",1429184,"Adaptive Problem Solver, Opportunity Hunter, Execution Specialist",HORECA,bombaycorner5966@business.com
Hungry Cafe,Restaurant Space,3439,"MI Road, Jaipur, Rajasthan 302001",0,"Strategic Planner, Confident Leader, Persuasive Networker",HORECA,hungrycafe968@business.com
Bombay House,Commercial Shop,716,"SG Highway, Ahmedabad, Gujarat 380015",0,"Persuasive Networker, Opportunity Hunter, Adaptive Problem Solver",HORECA,bombayhouse3342@business.com
Tandoor Street,Standalone Building,2026,"Brigade Road, Bengaluru, Karnataka 560001",3910930,"Opportunity Hunter, Execution Specialist, Resilient Builder",HORECA,tandoorstreet4403@business.com
Madras Adda,Restaurant Space,1237,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",0,"Adaptive Problem Solver, Visionary Innovator",HORECA,madrasadda8860@business.com
Biryani Dhaba,Food Court Stall,3331,"Park Street, Kolkata, West Bengal 700016",1872173,"Confident Leader, Persuasive Networker, Execution Specialist",HORECA,biryanidhaba495@business.com
Heritage Adda,Commercial Shop,3601,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",14621025,Opportunity Hunter,HORECA,heritageadda2774@business.com
Hyderabadi Kitchen,Standalone Building,570,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",4162083,"Execution Specialist, Visionary Innovator",HORECA,hyderabadikitchen6195@business.com
Hungry Cafe,Restaurant Space,3533,"Ring Road, Surat, Gujarat 395002",10037582,"Strategic Planner, Persuasive Networker, Confident Leader",HORECA,hungrycafe2091@business.com
Elite Street,Standalone Building,1106,"Janpath Road, Bhubaneswar, Odisha 751001",0,"Execution Specialist, Opportunity Hunter",HORECA,elitestreet9480@business.com
Heritage Street,Food Court Stall,1291,"Connaught Place, New Delhi, Delhi 110001",13668665,"Confident Leader, Opportunity Hunter, Adaptive Problem Solver",HORECA,heritagestreet6980@business.com
Velvet Kitchen,Mall Kiosk,1128,"Park Street, Kolkata, West Bengal 700016",15081597,"Resilient Builder, Persuasive Networker",HORECA,velvetkitchen5288@business.com
Elite House,Restaurant Space,3514,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",10642477,"Strategic Planner, Visionary Innovator",HORECA,elitehouse333@business.com
Chai Cafe,Mall Kiosk,2724,"Ring Road, Surat, Gujarat 395002",1866136,Visionary Innovator,HORECA,chaicafe8615@business.com
Bombay Adda,Commercial Shop,1572,"MI Road, Jaipur, Rajasthan 302001",0,"Visionary Innovator, Resilient Builder",HORECA,bombayadda5009@business.com
Hungry Bistro,Retail Space,2857,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",11677901,"Resilient Builder, Visionary Innovator",HORECA,hungrybistro4996@business.com
Biryani House,Retail Space,1464,"FC Road, Shivajinagar, Pune, Maharashtra 411005",3149182,"Confident Leader, Visionary Innovator, Adaptive Problem Solver",HORECA,biryanihouse2613@business.com
Golden Adda,Food Court Stall,709,"MI Road, Jaipur, Rajasthan 302001",3371486,Visionary Innovator,HORECA,goldenadda2739@business.com
Kolkata Adda,Food Court Stall,1102,"FC Road, Shivajinagar, Pune, Maharashtra 411005",0,"Confident Leader, Resilient Builder, Persuasive Networker",HORECA,kolkataadda3015@business.com
Punjab Kitchen,Standalone Building,3609,"Connaught Place, New Delhi, Delhi 110001",8600446,Visionary Innovator,HORECA,punjabkitchen8599@business.com
Madras Cafe,Retail Space,2465,"SG Highway, Ahmedabad, Gujarat 380015",0,Adaptive Problem Solver,HORECA,madrascafe5733@business.com
Bombay Kitchen,Food Court Stall,2770,"MI Road, Jaipur, Rajasthan 302001",6354509,"Resilient Builder, Confident Leader, Persuasive Networker",HORECA,bombaykitchen7408@business.com
Imperial House,Standalone Building,3404,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",808377,Execution Specialist,HORECA,imperialhouse1694@business.com
Hungry House,Commercial Shop,3148,"SG Highway, Ahmedabad, Gujarat 380015",0,"Execution Specialist, Confident Leader, Opportunity Hunter",HORECA,hungryhouse9762@business.com
Tandoor Street,Standalone Building,3192,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",17356283,Resilient Builder,HORECA,tandoorstreet6115@business.com
Hungry Adda,Mall Kiosk,3547,"FC Road, Shivajinagar, Pune, Maharashtra 411005",14332815,"Execution Specialist, Resilient Builder",HORECA,hungryadda8318@business.com
Spice Corner,Commercial Shop,3961,"Sector 17 Plaza, Chandigarh 160017",0,"Strategic Planner, Confident Leader, Persuasive Networker",HORECA,spicecorner8525@business.com
Royal Kitchen,Food Court Stall,3740,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",3648665,"Execution Specialist, Visionary Innovator",HORECA,royalkitchen6300@business.com
Heritage Street,Food Court Stall,3760,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",16045850,"Adaptive Problem Solver, Opportunity Hunter",HORECA,heritagestreet8723@business.com
Kolkata House,Food Court Stall,2738,"Sector 17 Plaza, Chandigarh 160017",3976768,"Confident Leader, Adaptive Problem Solver",HORECA,kolkatahouse1517@business.com
Bombay Corner,Standalone Building,3358,"Park Street, Kolkata, West Bengal 700016",0,"Visionary Innovator, Strategic Planner, Confident Leader",HORECA,bombaycorner965@business.com
Spice Bistro,Restaurant Space,806,"SG Highway, Ahmedabad, Gujarat 380015",11528461,Resilient Builder,HORECA,spicebistro5252@business.com
Kolkata Street,Restaurant Space,2130,"Park Street, Kolkata, West Bengal 700016",4532096,"Confident Leader, Strategic Planner, Resilient Builder",HORECA,kolkatastreet4674@business.com
Royal Street,Restaurant Space,691,"MI Road, Jaipur, Rajasthan 302001",13342600,Persuasive Networker,HORECA,royalstreet5452@business.com
Madras Street,Food Court Stall,1042,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",14987051,"Opportunity Hunter, Confident Leader, Adaptive Problem Solver",HORECA,madrasstreet1811@business.com
Spice Cafe,Retail Space,2074,"SG Highway, Ahmedabad, Gujarat 380015",0,"Confident Leader, Strategic Planner, Persuasive Networker",HORECA,spicecafe4557@business.com
Hyderabadi Street,Standalone Building,3670,"Park Street, Kolkata, West Bengal 700016",828823,"Opportunity Hunter, Execution Specialist, Confident Leader",HORECA,hyderabadistreet11@business.com
Urban Adda,Commercial Shop,2801,"Ring Road, Surat, Gujarat 395002",908472,Persuasive Networker,HORECA,urbanadda2279@business.com
Spice House,Standalone Building,3603,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",17621944,"Resilient Builder, Opportunity Hunter",HORECA,spicehouse6137@business.com
Hungry Cafe,Standalone Building,1306,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",0,Confident Leader,HORECA,hungrycafe363@business.com
Hyderabadi Kitchen,Restaurant Space,1439,"Ring Road, Surat, Gujarat 395002",19920919,"Opportunity Hunter, Execution Specialist",HORECA,hyderabadikitchen7973@business.com
Urban House,Food Court Stall,2971,"Park Street, Kolkata, West Bengal 700016",0,Execution Specialist,HORECA,urbanhouse546@business.com
Hungry Corner,Mall Kiosk,3434,"Brigade Road, Bengaluru, Karnataka 560001",0,"Execution Specialist, Strategic Planner, Opportunity Hunter",HORECA,hungrycorner3881@business.com
Golden Adda,Food Court Stall,561,"Janpath Road, Bhubaneswar, Odisha 751001",1429343,"Resilient Builder, Opportunity Hunter, Confident Leader",HORECA,goldenadda1315@business.com
Punjab Cafe,Retail Space,2718,"Connaught Place, New Delhi, Delhi 110001",2509513,Persuasive Networker,HORECA,punjabcafe5563@business.com
Royal Corner,Mall Kiosk,900,"MG Road, Kochi, Kerala 682016",3904169,Confident Leader,HORECA,royalcorner8047@business.com
Kolkata Dhaba,Mall Kiosk,3014,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",5206954,"Strategic Planner, Execution Specialist",HORECA,kolkatadhaba1675@business.com
Hungry House,Food Court Stall,3846,"Brigade Road, Bengaluru, Karnataka 560001",5029480,Adaptive Problem Solver,HORECA,hungryhouse4066@business.com
Velvet Adda,Restaurant Space,3060,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",16161397,"Adaptive Problem Solver, Opportunity Hunter, Persuasive Networker",HORECA,velvetadda5919@business.com
Madras House,Standalone Building,2087,"Sector 17 Plaza, Chandigarh 160017",0,"Visionary Innovator, Confident Leader",HORECA,madrashouse3585@business.com
Imperial House,Retail Space,1841,"Park Street, Kolkata, West Bengal 700016",19661238,Visionary Innovator,HORECA,imperialhouse5121@business.com
Imperial House,Food Court Stall,1266,"FC Road, Shivajinagar, Pune, Maharashtra 411005",2038274,"Confident Leader, Persuasive Networker",HORECA,imperialhouse8543@business.com
